id,Gender,Age_months,Age_group,Midtesting_age_months,Midtesting_age_group,Median_split_age,AdditionalSupportNeeds,Dropout,Reason_Dropout,Training_Crit_reached,Trial_nr,Success,Success_in0and1,Cumulative_Nr_of_Trials_Correct,Cumul_Proportion_Correct,Stopped_Early,Test_Nr_CorrectTrials,Test_Nr_Mistakes,Nr_administeredTrials,ProportionCorrect,Reasoning,Video,Comments
82,f,39,3,42,3,young,no,no,,"yes, within 3 trials",17,no,0,10,0.588235294,no,11,9,20,0.55,did not ask,ID82_AdditionalTask_Bing_f_3y,
82,f,39,3,42,3,young,no,no,,"yes, within 3 trials",18,no,0,10,0.555555556,no,11,9,20,0.55,did not ask,ID82_AdditionalTask_Bing_f_3y,
82,f,39,3,42,3,young,no,no,,"yes, within 3 trials",19,no,0,10,0.526315789,no,11,9,20,0.55,did not ask,ID82_AdditionalTask_Bing_f_3y,
82,f,39,3,42,3,young,no,no,,"yes, within 3 trials",20,yes,1,11,0.55,no,11,9,20,0.55,did not ask,ID82_AdditionalTask_Bing_f_3y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",1,yes,1,1,1,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",2,yes,1,2,1,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",3,yes,1,3,1,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",4,no,0,3,0.75,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",5,no,0,3,0.6,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",6,yes,1,4,0.666666667,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",7,no,0,4,0.571428571,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",8,yes,1,5,0.625,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",9,no,0,5,0.555555556,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",10,no,0,5,0.5,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",11,yes,1,6,0.545454545,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",12,yes,1,7,0.583333333,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",13,no,0,7,0.538461538,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",14,yes,1,8,0.571428571,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",15,no,0,8,0.533333333,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",16,no,0,8,0.5,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",17,no,0,8,0.470588235,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",18,no,0,8,0.444444444,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",19,yes,1,9,0.473684211,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
83,f,50,4,52,4,old,no information,no,,"yes, within 3 trials",20,yes,1,10,0.5,no,10,10,20,0.5,did not ask,ID83_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",1,yes,1,1,1,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",2,no,0,1,0.5,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",3,no,0,1,0.333333333,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",4,yes,1,2,0.5,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",5,no,0,2,0.4,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",6,no,0,2,0.333333333,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",7,yes,1,3,0.428571429,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",8,no,0,3,0.375,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",9,yes,1,4,0.444444444,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",10,no,0,4,0.4,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",11,no,0,4,0.363636364,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",12,no,0,4,0.333333333,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",13,yes,1,5,0.384615385,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",14,no,0,5,0.357142857,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",15,no,0,5,0.333333333,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",16,no,0,5,0.3125,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",17,no,0,5,0.294117647,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",18,no,0,5,0.277777778,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",19,yes,1,6,0.315789474,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
84,f,50,4,52,4,old,no,no,,"yes, within 3 trials",20,yes,1,7,0.35,no,7,13,20,0.35,did not ask,ID84_AdditionalTask_Bing_f_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",1,no,0,0,0,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",2,no,0,0,0,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",3,no,0,0,0,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",4,no,0,0,0,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",5,yes,1,1,0.2,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",6,yes,1,2,0.333333333,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",7,no,0,2,0.285714286,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",8,no,0,2,0.25,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",9,no,0,2,0.222222222,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",10,yes,1,3,0.3,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",11,yes,1,4,0.363636364,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",12,no,0,4,0.333333333,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",13,yes,1,5,0.384615385,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",14,yes,1,6,0.428571429,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",15,no,0,6,0.4,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",16,yes,1,7,0.4375,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",17,yes,1,8,0.470588235,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",18,no,0,8,0.444444444,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",19,no,0,8,0.421052632,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
86,m,49,4,52,4,old,no,no,,"yes, within 3 trials",20,no,0,8,0.4,no,8,12,20,0.4,Q1: I smelled the ball,ID86_AdditionalTask_Bing_m_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",1,no,0,0,0,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",2,no,0,0,0,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",3,yes,1,1,0.333333333,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",4,no,0,1,0.25,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",5,no,0,1,0.2,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",6,yes,1,2,0.333333333,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",7,no,0,2,0.285714286,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",8,no,0,2,0.25,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",9,no,0,2,0.222222222,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",10,no,0,2,0.2,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",11,yes,1,3,0.272727273,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",12,yes,1,4,0.333333333,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",13,yes,1,5,0.384615385,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",14,yes,1,6,0.428571429,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",15,no,0,6,0.4,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",16,no,0,6,0.375,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",17,no,0,6,0.352941176,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",18,yes,1,7,0.388888889,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",19,no,0,7,0.368421053,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
87,f,52,4,54,4,old,no,no,,"yes, within 3 trials",20,no,0,7,0.35,no,7,13,20,0.35,did not ask,ID87_AdditionalTask_Bing_f_4y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",1,no,0,0,0,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",2,yes,1,1,0.5,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",3,yes,1,2,0.666666667,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",4,no,0,2,0.5,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",5,yes,1,3,0.6,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",6,yes,1,4,0.666666667,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",7,no,0,4,0.571428571,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",8,yes,1,5,0.625,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",9,yes,1,6,0.666666667,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",10,no,0,6,0.6,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",11,yes,1,7,0.636363636,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",12,no,0,7,0.583333333,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",13,yes,1,8,0.615384615,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",14,no,0,8,0.571428571,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",15,yes,1,9,0.6,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",16,no,0,9,0.5625,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",17,yes,1,10,0.588235294,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",18,yes,1,11,0.611111111,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",19,yes,1,12,0.631578947,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
88,m,36,3,39,3,young,no information,no,,"yes, within 3 trials",20,no,0,12,0.6,no,12,8,20,0.6,did not ask,ID88_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",1,no,0,0,0,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",2,no,0,0,0,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",3,no,0,0,0,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",4,yes,1,1,0.25,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",5,yes,1,2,0.4,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",6,yes,1,3,0.5,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",7,no,0,3,0.428571429,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",8,no,0,3,0.375,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",9,yes,1,4,0.444444444,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",10,yes,1,5,0.5,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",11,no,0,5,0.454545455,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",12,yes,1,6,0.5,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",13,yes,1,7,0.538461538,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",14,no,0,7,0.5,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",15,yes,1,8,0.533333333,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",16,no,0,8,0.5,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",17,no,0,8,0.470588235,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",18,yes,1,9,0.5,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",19,no,0,9,0.473684211,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
89,m,43,3,45,3,young,no,no,,"yes, within 3 trials",20,yes,1,10,0.5,no,10,10,20,0.5,Q1: no answer,ID89_AdditionalTask_Bing_m_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",1,yes,1,1,1,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",2,yes,1,2,1,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",3,yes,1,3,1,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",4,no,0,3,0.75,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",5,no,0,3,0.6,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",6,no,0,3,0.5,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",7,yes,1,4,0.571428571,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",8,no,0,4,0.5,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",9,yes,1,5,0.555555556,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",10,no,0,5,0.5,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",11,yes,1,6,0.545454545,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",12,no,0,6,0.5,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",13,yes,1,7,0.538461538,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",14,yes,1,8,0.571428571,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",15,no,0,8,0.533333333,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",16,no,0,8,0.5,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",17,no,0,8,0.470588235,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",18,no,0,8,0.444444444,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",19,no,0,8,0.421052632,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
91,f,38,3,40,3,young,no,no,,"yes, within 3 trials",20,yes,1,9,0.45,no,9,11,20,0.45,did not ask,ID91_AdditionalTask_Bing_f_3y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",1,yes,1,1,1,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",2,no,0,1,0.5,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",3,no,0,1,0.333333333,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",4,no,0,1,0.25,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",5,no,0,1,0.2,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",6,no,0,1,0.166666667,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",7,yes,1,2,0.285714286,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",8,yes,1,3,0.375,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",9,no,0,3,0.333333333,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",10,no,0,3,0.3,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",11,no,0,3,0.272727273,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",12,no,0,3,0.25,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",13,yes,1,4,0.307692308,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",14,yes,1,5,0.357142857,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",15,no,0,5,0.333333333,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",16,yes,1,6,0.375,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",17,yes,1,7,0.411764706,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
92,m,50,4,51,4,old,no,no,,"yes, within 3 trials",18,yes,1,8,0.444444444,no,9,11,20,0.45,Q1: Because it was in that one or in that one,ID92_AdditionalTask_Bing_m_4y,
